time,one,two
1592250901981.7842,225.6279126832282,17.743738390105563
1592250911943.456,176.40269025728665,-49.22522242594155
1592250921955.7407,197.1632396856365,20.76054942834986
1592250931938.0889,199.00405418422716,1.840814498590646
1592250941967.9355,210.5009260331397,11.496871848912548
1592250951990.127,210.41636658434098,-0.08455944879872845
1592250961968.917,213.94120522233192,3.524838637990939
1592250971926.938,172.92113833263926,-41.02006688969266
1592250981968.531,220.83429186064325,47.91315352800399
1592250991934.9146,223.58112582385954,2.7468339632162895
1592251001957.292,184.047686903396,-39.53343892046354
1592251011971.174,214.48450227791835,30.436815374522354
1592251021939.455,174.5143694745467,-39.970132803371655
1592251031920.2285,180.55016430059572,6.0357948260490275
1592251041946.9883,217.8723512176536,37.32218691705788
1592251051955.3486,203.01600563618152,-14.856345581472084
1592251061954.6296,201.79536065845073,-1.2206449777307853
1592251071946.638,189.03084198619015,-12.764518672260579
1592251081992.7,204.5496057890261,15.518763802835934
1592251091951.752,191.75387181482338,-12.795733974202705
1592251101918.9883,163.06341968115495,-28.69045213366843
1592251111999.8796,195.76742466840474,32.70400498724979
1592251121935.138,181.31745109891767,-14.44997356948707
1592251131975.9312,160.43424105935358,-20.88321003956409
1592251141992.4922,184.4684497258973,24.03420866654372
1592251151953.3926,181.0599091120221,-3.4085406138752035
1592251161934.1118,195.56494134077204,14.50503222874994
1592251171937.8975,197.14356768109724,1.5786263403252008
1592251181960.3506,192.46052628154922,-4.683041399548017
1592251192004.4778,158.78481493827823,-33.67571134327099
1592251201986.2961,166.5434230125784,7.758608074300156
1592251211907.621,171.81774886506958,5.274325852491188
1592251221997.6416,187.0765764292579,15.258827564188323
1592251231975.601,138.2279439868643,-48.84863244239361
1592251241965.1277,180.77762639215373,42.549682405289445
1592251251911.212,159.8948133830639,-20.88281300908983
1592251261950.8428,191.0582972269666,31.163483843902696
1592251271969.6829,152.19614729506597,-38.86214993190063
1592251281909.1345,135.79120712276287,-16.4049401723031
1592251291927.047,154.88288261492573,19.091675492162864
1592251302003.4106,163.20043190687844,8.317549291952702
1592251311926.7178,129.24375057484613,-33.9566813320323
1592251321974.9744,124.12705006141775,-5.116700513428384
1592251331929.2085,145.5607342425727,21.433684181154945
1592251341969.1328,123.92261801604937,-21.638116226523323
1592251351955.361,122.87558137858203,-1.0470366374673432
1592251361964.309,159.40224504392876,36.52666366534673
1592251371911.9124,158.35420226957976,-1.0480427743489997
1592251381980.1838,132.506410630328,-25.847791639251767
1592251391929.2554,115.23200377837404,-17.274406851953955
1592251401983.5156,133.01274563969514,17.780741861321104
1592251411956.0771,146.15484650181025,13.142100862115115
1592251421947.6304,127.0555802648223,-19.099266236987958
1592251431962.3303,153.70181558713097,26.64623532230867
1592251441942.4575,126.60335147090106,-27.098464116229906
1592251451985.9333,110.99147782129177,-15.611873649609294
1592251461993.5276,154.82463998530602,43.833162164014254
1592251471931.9385,106.85803500208002,-47.966604983226006
1592251482000.8286,121.69213184364489,14.834096841564872
1592251491956.0085,144.28591076657244,22.593778922927555
1592251501994.6453,156.2599011129904,11.973990346417963
1592251511918.5134,149.13088990287264,-7.129011210117767
1592251521951.007,127.33043274425751,-21.80045715861513
1592251531972.7444,105.96555299468463,-21.36487974957288
1592251541924.5698,111.58957288320309,5.624019888518461
1592251551991.2358,155.28958652107525,43.70001363787216
1592251561970.4248,120.63944331679086,-34.65014320428439
1592251571999.2898,150.68558347482556,30.046140158034703
1592251581933.9624,103.69717064729079,-46.98841282753477
1592251591972.3154,129.2991798890484,25.6020092417576
1592251601920.1013,146.77437554997812,17.475195660929728
1592251611998.5786,112.85495144342795,-33.91942410655017
1592251621945.5884,122.61868193390785,9.763730490479901
1592251631956.0059,138.46806634555233,15.849384411644479
1592251641951.2651,155.05046674460618,16.582400399053853
1592251651982.117,127.26594287495504,-27.78452386965114
1592251661991.7192,105.07809327553352,-22.187849599421526
1592251671944.9346,104.90795143937697,-0.17014183615654588
1592251681930.4312,153.7650359173038,48.85708447792683
1592251691959.0176,137.65992259837003,-16.105113318933775
1592251701973.004,103.60557862528374,-34.05434397308629
1592251711941.2742,105.89444783742923,2.288869212145485
1592251721989.8093,136.08451252173018,30.19006468430095
1592251731931.9534,108.62752016145896,-27.456992360271215
1592251741925.979,107.79232463909656,-0.8351955223623975
1592251751976.2292,149.5437485449087,41.751423905812146
1592251761914.8418,122.08788189126676,-27.455866653641948
1592251771971.722,161.44602380538163,39.35814191411487
1592251781959.5469,111.7351393288762,-49.71088447650543
1592251791960.1553,114.41593572959931,2.6807964007231107
1592251801906.2053,123.54548664845301,9.129550918853695
1592251811956.958,147.30711918914383,23.761632540690826
1592251821948.2112,123.23329115642193,-24.073828032721906
1592251831993.5884,144.50167307933634,21.268381922914415
1592251841989.8962,137.11651402069873,-7.385159058637612
1592251851912.8486,162.47453008394882,25.35801606325009
1592251861969.6873,164.95660891169857,2.4820788277497456
1592251871975.3037,146.50972095816033,-18.446887953538237
1592251881963.7896,139.73019424271376,-6.779526715446565
1592251891983.103,106.61190270891598,-33.11829153379779
1592251901914.7441,146.16068499042134,39.54878228150537
1592251911965.6333,111.92782038272156,-34.23286460769978
1592251921998.2192,144.58753437860088,32.659713995879315
1592251931973.9905,103.99506240231047,-40.59247197629041
1592251941973.2778,160.86702257509754,56.87196017278707
1592251951925.3528,122.8645860659757,-38.002436509121836
1592251961923.5706,126.8298287278996,3.965242661923895
1592251971932.706,113.15024290032738,-13.679585827572211
1592251981996.9502,151.6226627460911,38.47241984576371
1592251991981.449,112.58736117726869,-39.035301568822405
1592252001912.9343,126.3959307648431,13.80856958757441
1592252011979.126,152.0338207557409,25.63788999089779
1592252021997.1948,124.35915483658675,-27.674665919154137
1592252031958.4663,122.02761383128822,-2.331541005298533
1592252041957.8464,135.41161447533327,13.384000644045045
1592252051919.9932,146.21556126766154,10.803946792328276
1592252061962.171,107.16612839044421,-39.04943287721733
1592252071931.3164,126.92351055411176,19.757382163667543
1592252081970.054,104.15567122188386,-22.767839332227894
1592252091985.3518,114.5570842672513,10.401413045367434
1592252101985.5444,117.78746338852343,3.2303791212721364
1592252111979.288,92.91029966257436,-24.877163725949075
1592252121955.901,95.47280230914367,2.562502646569314
1592252131944.3928,94.33347647250649,-1.139325836637184
1592252141949.8032,100.3774694988428,6.0439930263363095
1592252151989.6387,74.46445429653957,-25.913015202303228
1592252161997.5903,65.66229612234758,-8.802158174191987
1592252171994.092,63.320480602983245,-2.3418155193643386
1592252181917.5427,101.27712741259995,37.95664680961671
1592252191992.9412,95.88939229286231,-5.387735119737641
1592252201979.7485,79.16781105695374,-16.721581235908573
1592252211996.2458,63.308212420822336,-15.859598636131402
1592252221984.1365,89.54204810369785,26.233835682875515
1592252231948.3123,82.84788968646251,-6.694158417235343
1592252241996.1936,50.54164933548391,-32.3062403509786
1592252251909.8916,51.810977429884176,1.2693280944002652
1592252261982.7014,55.2243216881565,3.413344258272325
1592252271949.254,40.61889699498275,-14.605424693173752
1592252281975.222,74.8023284842005,34.18343148921775
1592252291985.4817,40.38028102128979,-34.42204746291071
1592252301979.2786,27.62754350904298,-12.75273751224681
1592252311960.7966,41.16358494831822,13.536041439275238
1592252321960.7144,64.83274017525962,23.6691552269414
1592252331999.3342,18.7469894508757,-46.085750724383914
1592252341976.5493,11.754250937148022,-6.9927385137276765
1592252351996.269,16.992164456318584,5.2379135191705615
1592252361985.913,32.06681365867311,15.074649202354529
1592252372000.525,11.333546014489396,-20.733267644183716
1592252381981.793,-0.5725519974399358,-11.906098011929332
1592252391970.944,14.938843399718019,15.511395397157955
1592252401945.7456,5.056441318042047,-9.882402081675972
1592252411949.6765,34.56223037578967,29.50578905774762
1592252421990.9094,40.46692957635565,5.904699200565986
1592252431982.0308,34.39717600569135,-6.069753570664304
1592252441979.4265,7.118378411481249,-27.2787975942101
1592252451930.603,1.0133583552584327,-6.105020056222816
1592252461964.0198,-5.9040606030681175,-6.91741895832655
1592252471911.6292,-14.482138086183166,-8.578077483115049
1592252481911.9663,-17.102011158828553,-2.6198730726453867
1592252491905.368,11.692319593568214,28.794330752396768
1592252501996.299,-2.97630932480363,-14.668628918371844
1592252511971.5225,-0.5548788725345872,2.4214304522690426
1592252521979.566,-37.566684319527496,-37.01180544699291
1592252531991.5725,-11.647845479961578,25.918838839565918
1592252541929.7185,-23.088443365990564,-11.440597886028986
1592252551913.193,-35.029938399269994,-11.94149503327943
1592252561914.5552,-36.182331809254094,-1.1523934099841
1592252572002.568,-3.0587119877333038,33.12361982152079
1592252581974.2212,-29.15883596522647,-26.100123977493165
1592252591929.9236,-11.211136197861471,17.947699767365
1592252601908.8108,-6.939845336095274,4.271290861766197
1592252611977.9275,-0.23335057967967288,6.706494756415601
1592252621988.572,-39.085043607784726,-38.85169302810505
1592252631985.2231,4.6652044728717215,43.75024808065645
1592252641959.2085,-11.513049725536625,-16.178254198408347
1592252651916.9932,-36.26398982006215,-24.750940094525525
1592252661937.6042,-27.605017150433202,8.658972669628948
1592252671973.4146,-37.88031611649664,-10.275298966063435
1592252681908.455,-24.90284651383169,12.977469602664947
1592252691998.3823,-47.24347898025343,-22.340632466421738
1592252701994.7632,-8.801414503109015,38.44206447714441
1592252711931.3347,-44.48216319610464,-35.68074869299563
1592252721959.5007,-34.85644815273649,9.625715043368153
1592252731905.9316,-1.6281591456609519,33.22828900707554
1592252741944.1624,-8.50989595925968,-6.881736813598728
1592252751918.2898,-26.75942638438786,-18.24953042512818
1592252761921.8027,-6.766103383651068,19.993323000736794
1592252771939.9045,-34.75671206132517,-27.9906086776741
1592252781918.7803,20.12027374716574,54.87698580849091
1592252791987.8306,-12.805745714954003,-32.92601946211974
1592252801977.0142,-1.003509690595802,11.802236024358201
1592252811921.3674,-10.047401448999313,-9.043891758403511
1592252821978.524,-8.640933920159728,1.4064675288395847
1592252831965.3848,12.17357623440651,20.81451015456624
1592252841923.5544,-1.1208097977380653,-13.294386032144576
1592252851914.7446,34.13189624338581,35.25270604112387
1592252861974.3809,-2.533321926689517,-36.66521817007533
1592252871994.83,26.71858216263482,29.251904089324338
1592252881926.8647,19.558841764959425,-7.159740397675396
1592252891996.465,16.2860746958471,-3.2727670691123265
1592252902001.1797,26.706595769856957,10.420521074009859
1592252911947.3503,27.242118595831485,0.5355228259745282
1592252921957.7832,26.039415251740017,-1.2027033440914678
1592252931963.7905,43.82494083686987,17.785525585129854
1592252941945.6414,69.5377625349349,25.712821698065028
1592252951921.0823,38.53476006755743,-31.00300246737747
1592252961970.2603,60.317067073505235,21.782307005947807
1592252971923.6262,36.97921114501307,-23.337855928492168
1592252981913.0361,70.58807878600626,33.608867640993196
1592252991978.0425,50.546952441165914,-20.04112634484035
1592253001997.7507,59.79479061504999,9.247838173884077
1592253011945.1475,81.09791610893235,21.303125493882362
1592253021983.5525,100.18960365611261,19.091687547180257
1592253031941.9358,59.714037144332764,-40.475566511779846
1592253041970.4348,69.1526795314639,9.43864238713114
1592253051982.1487,117.06127477944038,47.90859524797648
1592253061987.0093,126.32419625647168,9.262921477031298
1592253071930.485,83.28389727151966,-43.04029898495202
1592253081928.722,131.40829436580512,48.124397094285456
1592253091959.382,106.98471951990021,-24.42357484590491
1592253101966.5208,102.96727029920362,-4.017449220696591
1592253111951.3032,110.63475851257405,7.667488213370433
1592253121941.3674,118.22280013449131,7.588041621917256
1592253131955.1572,99.77108860250941,-18.4517115319819
1592253141962.0476,98.44412225700708,-1.3269663455023277
1592253151965.0146,151.63291428124137,53.18879202423429
1592253161916.8984,153.9382446453052,2.3053303640638205
1592253171929.134,119.70135035071365,-34.236894294591536
1592253181920.4722,132.254224982151,12.552874631437334
1592253191981.802,142.68988659443895,10.435661612287959
1592253201922.9304,135.41276431924865,-7.277122275190294
1592253211972.3354,131.4823518482364,-3.9304124710122608
1592253221947.3335,179.4546002887355,47.9722484404991
1592253231945.7676,134.65668400248822,-44.79791628624727
1592253241976.266,128.71348620961572,-5.943197792872496
1592253251983.0908,153.78989756389217,25.076411354276445
1592253262004.0095,134.1796115627564,-19.610286001135762
1592253271914.3875,165.30825364980268,31.128642087046273
1592253281909.7896,136.17046551237652,-29.137788137426156
1592253291971.476,192.34202468096325,56.171559168586725
1592253301927.6409,147.55497680715263,-44.78704787381062
1592253311935.5188,188.70086030232034,41.14588349516771
1592253321913.5466,188.87056126410715,0.16970096178681615
1592253331905.3142,182.46312710037648,-6.40743416373067
1592253341931.4788,146.98102553199791,-35.48210156837857
1592253351978.9138,186.86305915564682,39.88203362364891
1592253361958.6738,167.1270885650488,-19.735970590598015
1592253371963.4634,160.27443552711745,-6.852653037931361
1592253381960.721,177.66101857881597,17.386583051698523
1592253391964.502,182.27658030469883,4.615561725882856
1592253401912.4175,151.31417964552787,-30.962400659170953
1592253411953.2666,171.17732251749703,19.86314287196916
1592253421949.6238,140.60269192232997,-30.574630595167065
1592253431957.8293,172.61083994513214,32.008148022802175
1592253441998.8582,188.09512396754508,15.484284022412936
1592253451952.5566,197.12021894261795,9.025094975072875
1592253462003.0347,166.22531072500573,-30.894908217612226
1592253471989.1184,165.48522574501922,-0.7400849799865057
1592253481953.3345,136.27115853661235,-29.214067208406874
1592253491936.4014,192.55359951806213,56.28244098144978
1592253501986.1914,154.68267263177438,-37.87092688628775
1592253511933.0706,148.88070373639894,-5.801968895375438
1592253521920.4739,143.2648111043818,-5.615892632017136
1592253531950.5752,140.62617354818715,-2.6386375561946522
1592253541946.0476,130.49547584536367,-10.130697702823483
1592253551930.7292,165.63229251481596,35.13681666945229
1592253561926.3528,151.2213833779699,-14.410909136846072
1592253571929.3455,123.39515975988003,-27.826223618089855
1592253581974.1646,123.96705759000206,0.5718978301220261
1592253591992.0747,151.93847514330125,27.97141755329919
1592253601958.0503,138.1380282355551,-13.800446907746135
1592253611905.4204,137.17618371218967,-0.9618445233654427
1592253621920.8323,126.04662586465133,-11.129557847538337
1592253631911.5354,122.31343912025717,-3.7331867443941604
1592253641941.2773,128.14876179265065,5.835322672393474
1592253651969.7913,115.58673954547064,-12.56202224718001
1592253661967.9355,115.91158718275781,0.3248476372871778
1592253671950.6907,118.48961928595594,2.578032103198126
1592253681946.0237,141.7434009091316,23.253781623175655
1592253691947.824,110.17274239359838,-31.57065851553321
1592253701964.979,119.91193649407623,9.739194100477846
1592253711952.4521,118.14500226193172,-1.7669342321445072
1592253721929.5024,99.51867323396262,-18.626329027969106
1592253731991.7117,79.8684859470377,-19.65018728692492
1592253741938.3218,91.00036144876749,11.131875501729795
1592253751953.127,115.04368850636578,24.04332705759829
1592253761928.3345,82.29092826184366,-32.75276024452212
1592253771930.9004,85.67469719789113,3.383768936047474
1592253781978.931,98.7070839321415,13.032386734250366
1592253791955.7083,71.00041518498284,-27.70666874715866
1592253801970.4512,70.34257463200241,-0.6578405529804314
1592253811941.6902,63.10114350842643,-7.241431123575978
1592253821945.8755,59.114134619430246,-3.9870088889961863
1592253831996.8271,80.24854669349648,21.134412074066233
1592253841944.7913,42.16781515789431,-38.08073153560217
1592253851934.7834,54.31617640887051,12.148361250976201
1592253861909.4746,27.06220409496133,-27.25397231390918
1592253871925.0608,24.911804886898263,-2.1503992080630674
1592253881943.1765,40.95935041578355,16.047545528885284
1592253891912.684,62.90747668279266,21.948126267009116
1592253901983.1646,42.796225569218265,-20.111251113574397
1592253911947.0864,69.15321579846987,26.356990229251608
1592253921914.3232,13.559086972044286,-55.59412882642559
1592253931976.1973,24.807937554397384,11.248850582353098
1592253941906.9714,53.87325070386594,29.065313149468558
1592253951911.6372,47.804565632510645,-6.068685071355297
1592253961954.0754,52.36857790816841,4.564012275657767
1592253971961.245,27.716869736025483,-24.65170817214293
1592253981971.6577,27.952975355024748,0.23610561899926452
1592253991969.8281,0.35579681556411114,-27.597178539460636
1592254001997.4883,21.650486002288726,21.294689186724614
1592254011984.224,-8.632787708423415,-30.28327371071214
1592254021919.7012,20.282342281742455,28.91512999016587
1592254031923.2769,42.25910183949742,21.976759557754963
1592254041994.8916,-2.77503655534883,-45.03413839484625
1592254051919.3765,-7.931847506365488,-5.1568109510166575
1592254061914.5903,1.2854456501296312,9.217293156495119
1592254072003.8557,33.188784826952606,31.903339176822975
1592254081946.996,-19.715768938078206,-52.90455376503081
1592254091981.8706,8.084184250944404,27.79995318902261
1592254101954.528,26.678354430594926,18.594170179650522
1592254111953.9976,32.40492171013318,5.726567279538255
1592254121966.571,7.1847112427743305,-25.22021046735885
1592254131996.2727,-6.987621563851402,-14.172332806625732
1592254141953.4116,-14.201673632154435,-7.214052068303033
1592254152003.0793,10.543510547470671,24.745184179625106
1592254161906.9548,12.652745811987987,2.1092352645173165
1592254171914.2874,19.931168140173707,7.278422328185719
1592254181928.8086,-27.451521001644387,-47.38268914181809
1592254191935.0515,-12.993126467326675,14.458394534317712
1592254201955.541,-1.5689380124949146,11.42418845483176
1592254212004.6277,-23.790074730163546,-22.22113671766863
1592254221949.681,-23.61929829475067,0.17077643541287557
1592254231969.7776,-9.03621973484853,14.583078559902141
1592254241932.925,-12.844955919239439,-3.8087361843909093
1592254251916.6775,-23.520702730300506,-10.675746811061067
1592254261917.2117,-4.359269683752881,19.161433046547625
1592254272002.558,2.5884195146998934,6.947689198452775
1592254281908.454,9.104289888220876,6.515870373520983
1592254291964.485,7.157503385659069,-1.9467865025618067
1592254301906.0845,-1.6041104454764863,-8.761613831135556
1592254311999.0483,15.104257827680371,16.708368273156857
1592254321987.811,12.112596305991943,-2.991661521688428
1592254331957.0444,-39.24880538963474,-51.36140169562668
1592254341918.2278,13.745217975647684,52.99402336528242
1592254351909.9995,14.49330643889816,0.7480884632504754
1592254361945.9944,-7.85624784842782,-22.34955428732598
1592254371977.6912,-14.514820777082985,-6.658572928655165
1592254381965.234,7.888839813208094,22.40366059029108
1592254391952.4543,-30.751776591149387,-38.64061640435748
1592254401966.51,-14.913052166695856,15.838724424453531
1592254412004.5667,-17.69451135855426,-2.781459191858403
1592254421979.0256,-43.47353360192642,-25.77902224337216
1592254431954.2373,-2.650850946036975,40.822682655889444
1592254441949.8704,-32.008631787143926,-29.35778084110695
1592254451927.5754,-13.150219215200636,18.85841257194329
1592254461951.7974,-13.099964610342646,0.05025460485799016
1592254471911.3284,-41.11509906785366,-28.015134457511017
1592254481990.0933,-44.59440274085094,-3.4793036729972755
1592254491972.0767,-5.277983843581708,39.31641889726923
1592254501920.3923,-46.730309082453516,-41.45232523887181
1592254511931.4602,-64.19859740874568,-17.468288326292168
1592254521957.7773,-14.125143364757825,50.07345404398786
1592254531989.3987,-48.84919267947434,-34.72404931471652
1592254541958.5034,-69.10465963317694,-20.255466953702594
1592254551962.1724,-53.03103286447743,16.073626768699505
1592254561950.1658,-64.52853278865791,-11.497499924180481
1592254571983.8074,-28.07244979560754,36.45608299305037
1592254581933.191,-39.22336235332777,-11.150912557720233
1592254591985.1257,-76.91715673408437,-37.6937943807566
1592254601940.788,-32.7521411458803,44.16501558820407
1592254611936.4739,-68.21358991647534,-35.46144877059504
1592254621978.2756,-92.78566664132772,-24.57207672485238
1592254631916.3206,-54.08513399276028,38.700532648567446
1592254641986.169,-49.42400646117037,4.661127531589905
1592254651906.5408,-84.01160779335633,-34.58760133218596
1592254661944.6191,-72.86314911044025,11.148458682916086
1592254671998.8757,-106.90636986404063,-34.04322075360038
1592254681952.6257,-68.03312608783656,38.87324377620406
1592254691911.6018,-93.14988444574492,-25.116758357908353
1592254701967.733,-97.3942892006159,-4.244404754870985
1592254711910.0037,-82.59964442552857,14.794644775087335
1592254722001.2456,-126.53960783095232,-43.939963405423754
1592254731912.3062,-127.0951394774344,-0.5555316464820805
1592254741979.5945,-126.18065633477019,0.9144831426642099
1592254751959.3699,-92.70356426182943,33.47709207294076
1592254761944.5579,-120.80512448394506,-28.101560222115637
1592254771982.1174,-95.61427848543357,25.19084599851149
1592254781996.0222,-101.0677352898721,-5.453456804438531
1592254791909.9626,-125.7745129090234,-24.706777619151296
1592254801981.2395,-112.81402418058013,12.960488728443266
1592254811953.3865,-123.1385601362787,-10.324535955698565
1592254821938.1265,-162.81011388114837,-39.67155374486967
1592254831983.1655,-116.35752182277683,46.452592058371536
1592254841964.2395,-121.13226507521894,-4.774743252442107
1592254851923.0356,-138.64407266161083,-17.511807586391896
1592254861918.1306,-126.521110387818,12.122962273792837
1592254871966.264,-138.2098630665057,-11.688752678687706
1592254881928.3445,-129.63318458432826,8.576678482177442
1592254891905.8152,-143.36058565852744,-13.727401074199179
1592254901918.7673,-159.06310814681916,-15.70252248829172
1592254911910.8474,-172.50501535371686,-13.441907206897696
1592254922002.2708,-195.9123365477594,-23.407321194042538
1592254931973.2073,-194.21904601194305,1.6932905358163453
1592254941996.1719,-171.5564464142053,22.66259959773774
1592254951961.843,-194.54756938380405,-22.991122969598734
1592254961959.0051,-175.74568208612877,18.80188729767528
1592254971981.8733,-194.10857357533516,-18.36289148920639
1592254981995.8782,-209.32736794992425,-15.218794374589095
1592254991984.7515,-220.3881922278599,-11.060824277935637
1592255001970.1091,-193.94148541911295,26.44670680874694
1592255011998.9624,-205.68904076911784,-11.747555350004887
1592255021920.7268,-208.2719277391042,-2.5828869699863617
1592255031984.0237,-208.953004617781,-0.6810768786768051
1592255041944.8655,-230.46550519096579,-21.51250057318478
1592255051974.1504,-227.5223760043836,2.9431291865821834
1592255062002.2852,-180.33793622564505,47.18443977873855
1592255071980.5913,-227.3123419655961,-46.97440573995104
1592255081906.7705,-180.35928913815857,46.95305282743752
1592255091910.1206,-223.139158165113,-42.77986902695443
1592255101993.7798,-205.61165651368353,17.527501651429475
1592255111993.0935,-225.52253292561534,-19.91087641193181
1592255121943.139,-191.06537257655378,34.45716034906155
1592255131954.442,-233.55484221773736,-42.489469641183575
1592255141955.0034,-224.81842322928622,8.736418988451135
1592255151962.6052,-196.45110234044145,28.367320888844773
1592255161952.1216,-236.52240669363232,-40.07130435319087
1592255171909.9133,-211.73620941212084,24.786197281511477
1592255181999.1863,-226.11935360455558,-14.383144192434742
1592255191921.77,-181.35541049187958,44.763943112676
1592255201997.8433,-209.26375089137966,-27.908340399500077
1592255212000.6045,-189.70698945157977,19.556761439799885
1592255221989.8286,-189.60237339971067,0.10461605186910106
1592255231990.1323,-231.44339758405383,-41.841024184343155
1592255241959.8572,-179.7365433062643,51.70685427778952
1592255251999.2751,-170.88403270367849,8.852510602585824
1592255261977.8657,-217.08707192123228,-46.203039217553794
1592255271996.2512,-203.4071130834302,13.679958837802076
1592255281919.4648,-202.0893203024641,1.3177927809661014
1592255292003.699,-217.33608651892166,-15.246766216457559
1592255301995.7874,-200.68489198554235,16.65119453337931
1592255311959.7449,-213.95603764987723,-13.271145664334881
1592255321999.8945,-196.43449463796105,17.52154301191618
1592255331974.9414,-169.1984957444613,27.235998893499755
1592255341955.569,-196.18078236157598,-26.98228661711468
1592255351996.4543,-152.2457300878302,43.93505227374578
1592255361996.3877,-172.09758475924428,-19.851854671414088
1592255371905.839,-167.67208998419085,4.425494775053437
1592255381949.0337,-185.15664964661613,-17.484559662425283
1592255391929.2659,-133.57066209227568,51.58598755434045
1592255401952.2913,-142.12450193712766,-8.553839844851979
1592255411971.5803,-121.04197457495914,21.08252736216852
1592255421908.254,-150.94930750378765,-29.90733292882851
1592255431962.9827,-151.7581699838941,-0.8088624801064555
1592255442003.8135,-142.87156976619914,8.886600217694962
1592255451906.885,-100.41375453785159,42.457815228347556
1592255461975.8706,-110.72573451720412,-10.311979979352529
1592255471979.878,-123.69832741060932,-12.972592893405206
1592255481972.396,-123.57257433316828,0.1257530774410469
1592255491948.4526,-83.2963759810163,40.27619835215198
1592255501957.5798,-123.7461970831191,-40.4498211021028
1592255511978.2104,-71.28989391537925,52.45630316773985
1592255521943.0425,-78.12430132044474,-6.834407405065491
1592255531923.1096,-94.01142623140584,-15.887124910961091
1592255541957.9175,-81.26051991861395,12.750906312791884
1592255551924.228,-55.15617512940189,26.104344789212064
1592255561930.9216,-58.00337841774003,-2.847203288338143
1592255571907.676,-61.01886631754256,-3.0154878998025296
1592255581925.1218,-92.33582864932471,-31.31696233178215
1592255591915.734,-84.12724578029594,8.208582869028774
1592255601928.991,-81.77994322536536,2.347302554930579
1592255611993.4556,-66.74267061768956,15.037272607675803
1592255621911.8772,-46.01665612555391,20.726014492135647
1592255631987.2927,-29.538671547334047,16.47798457821986
1592255641959.921,-43.03877844898341,-13.50010690164936
1592255651977.9634,-51.373336288623754,-8.334557839640347
1592255661975.273,-20.147553918332136,31.22578237029162
1592255671917.1582,-41.496539697902946,-21.34898577957081
1592255681929.46,10.626514051976464,52.12305374987941
1592255691963.0466,6.2467159941864026,-4.379798057790062
1592255701905.1565,-3.6400544055207043,-9.886770399707107
1592255711912.1042,23.468496520564152,27.108550926084856
1592255721926.1934,-2.027764336683731,-25.496260857247883
1592255732001.082,-7.67937784852781,-5.651613511844079
1592255741946.0447,13.764398390460798,21.443776238988608
1592255751930.8115,-10.289374275745264,-24.05377266620606
1592255761995.0522,3.6013359126383975,13.890710188383661
1592255771981.1475,45.38240660375784,41.781070691119446
1592255781960.2708,29.15680217507691,-16.225604428680935
1592255791970.661,29.718453029554524,0.561650854477616
1592255801937.6753,44.29689178023025,14.578438750675723
1592255811927.1172,35.594047220612204,-8.702844559618043
1592255822002.6487,39.094439467082985,3.5003922464707813
1592255831990.8215,39.189746559082494,0.09530709199950849
1592255841996.092,64.03619514194156,24.846448582859068
1592255851958.3943,63.89025742203146,-0.1459377199101013
1592255861987.4087,79.89383594502115,16.00357852298969
1592255871916.4111,56.256576740000675,-23.637259205020477
1592255882003.9111,84.4352577855896,28.178681045588924
1592255891906.967,80.2137659725637,-4.221491813025892
1592255901945.784,45.477978480493235,-34.73578749207047
1592255911957.55,52.842529091125556,7.364550610632321
